resource_code,source_path,original_id,new_id,target_file,target_section_id,fallback
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:24,ORCCA-CTsBmB2zCa,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:25,ORCCA-Iym43iwLPO,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:26,ORCCA-itVakfg789,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:27,ORCCA-igWKaYzbpb,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:28,ORCCA-vDKEYpZ5C3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:29,ORCCA-uKHtv0W5MX,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:3,ORCCA-fi4ZSscKa9,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:30,ORCCA-rJMI6WJ70s,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:31,ORCCA-sP79CyAbmf,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:32,ORCCA-Xb4NYkJpOx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:33,ORCCA-1zPfUFV4MD,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:34,ORCCA-O55w0DqtM3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:35,ORCCA-7jMBlEqipY,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:36,ORCCA-GWcKGAjOoz,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:37,ORCCA-s01aFxTg0n,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:38,ORCCA-WH0kD6iRmq,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:39,ORCCA-UdFQQyrXUq,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:4,ORCCA-F9T4NM9Vib,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:40,ORCCA-ZSYEvuLdPl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:41,ORCCA-AaZqywbo2u,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:42,ORCCA-3R2OgJZFAK,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:43,ORCCA-Y4vd1NqzwO,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:44,ORCCA-j66JOxyZmM,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:45,ORCCA-ZiFVfkCzhl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:46,ORCCA-KX8giLslrR,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:47,ORCCA-NCdXuXKfLf,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:48,ORCCA-ZOE0157jpX,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:49,ORCCA-zcu7dMQ0WI,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:5,ORCCA-z6BO0CoAiu,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:50,ORCCA-oiNjRFl3Wg,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:51,ORCCA-ML5qLgqlW4,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:52,ORCCA-HQmP3TFI20,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:53,ORCCA-xQsGGrP3qB,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:54,ORCCA-f7xzrH1iD1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:55,ORCCA-ma9GEQmEkW,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:56,ORCCA-QwRPqZ0tyZ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:57,ORCCA-63RmUl1myk,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:58,ORCCA-3LWYSlXiUT,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:59,ORCCA-ipNcqRqBtx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:6,ORCCA-wBYfn0h6Ta,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:60,ORCCA-9u8eQPXImE,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:61,ORCCA-yMOb4Wc2gF,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:62,ORCCA-N8FMGzRRqw,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:63,ORCCA-6BrWMjF2b8,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:64,ORCCA-dQiJ2LPeDr,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:65,ORCCA-BaCn5OzhaB,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:7,ORCCA-JtCCEAOLtk,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:8,ORCCA-JTkLpBVMeM,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercise:9,ORCCA-HNBxHt4HnY,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercisegroup:1,ORCCA-DygL7Zgbut,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercisegroup
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercisegroup:2,ORCCA-hnkn7Wvk2t,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercisegroup
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercisegroup:3,ORCCA-nwvFYztzuC,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercisegroup
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercisegroup:4,ORCCA-vZFZCbKYp0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercisegroup
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercisegroup:5,ORCCA-8eJepXExFl,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercisegroup
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:exercises:1,ORCCA-7q2CLeOaXm,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercises
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:1,ORCCA-CDYmMZrfsL,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:10,ORCCA-7mmpkYbPTp,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:11,ORCCA-WEjFxC9ohA,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:12,ORCCA-ypHP9ZF0T3,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:13,ORCCA-q1cVVl3ozg,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:14,ORCCA-W744vWXFhe,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:15,ORCCA-hLvNHpFzPg,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:16,ORCCA-iSTf3tNtR0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:17,ORCCA-9318AMScY2,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:18,ORCCA-8bt6M4VJRG,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:19,ORCCA-yEouONVkbP,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:2,ORCCA-0JBTINOdTc,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:20,ORCCA-oiVvMd5lvT,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:3,ORCCA-PFDSZmzQAp,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:4,ORCCA-EnkS4wqUG7,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:5,ORCCA-NzC9Hupk8S,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:6,ORCCA-m5gTqiGGKK,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:7,ORCCA-PVRMlcZcEx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:8,ORCCA-8su6076HTD,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:figure:9,ORCCA-ML6gues9Rb,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,figure
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-26:introduction:1,ORCCA-9JgsP7XyxJ,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,introduction
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:1,ORCCA-2azyy7WgaD,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:10,ORCCA-esMNYQg4sY,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:11,ORCCA-1EWhgeayx0,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:12,ORCCA-L3OhKbtsI9,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:13,ORCCA-5ejfRrTiZ1,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:14,ORCCA-BXkSaoP7nE,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
ORCCA,section-graphing-quadratic-expressions.ptx,sec-graphing-quadratics-ref-3-orcca-section-graphing-quadratic-expressions-27:exercise:15,ORCCA-WkdA5852Rx,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/13-graphical-methods/sec-graphing-quadratics.ptx,sec-graphing-quadratics,exercise
