collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,3,3,eip-513,Practice Makes Perfect,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,4,3,eip-814,Practice Makes Perfect,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,5,2,eip-69,Objective 2: Evaluate logarithmic functions (IA 10.3.2).,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,6,3,eip-115,Practice Makes Perfect,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,7,1,fs-id1165137644550,Converting from Logarithmic to Exponential Form,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,8,1,fs-id1165137585244,Converting from Exponential to Logarithmic Form,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,9,1,fs-id1165137530906,Evaluating Logarithms,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,10,1,fs-id1165137547253,Using Common Logarithms,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,11,1,fs-id1165137405741,Using Natural Logarithms,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,12,1,fs-id1165137870892,Key Equations,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,13,1,fs-id1165135699130,Key Concepts,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,14,1,fs-id1165135192789,Section Exercises,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,15,2,fs-id1165137427076,Verbal,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,16,2,fs-id1165137447239,Algebraic,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,17,2,fs-id1165137451809,Numeric,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,18,2,fs-id1165137527430,Technology,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,19,2,fs-id1165137932472,Extensions,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,20,2,fs-id1165135437184,Real-World Applications,PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,module,,,,,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,1,2,fs-idm499751632,Learning Objectives,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,2,2,eip-713,Objective 1: Find the domain and range of a relation and a function. (IA 3.5.1),PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,3,3,eip-738,Practice Makes Perfect,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,4,2,eip-297,Objective 2: Graph Logarithmic functions. (IA 10.3.3),PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,5,3,eip-820,Practice Makes Perfect,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,6,1,fs-id1165137923503,Finding the Domain of a Logarithmic Function,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,7,1,fs-id1165137554026,Graphing Logarithmic Functions,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,8,1,fs-id1165137430980,Graphing Transformations of Logarithmic Functions,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,9,2,fs-id1165137734884,Graphing a Horizontal Shift of f(x) = logb(x),PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,10,2,fs-id1165135403538,Graphing a Vertical Shift of y = logb(x),PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,11,2,fs-id1165137770245,Graphing Stretches and Compressions of y = logb(x),PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,12,2,fs-id1165137629003,Graphing Reflections of f(x) = logb(x),PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,13,2,fs-id1165135528930,Summarizing Translations of the Logarithmic Function,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,14,1,fs-id1165137749167,Key Equations,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,15,1,fs-id1165137863125,Key Concepts,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,16,1,fs-id1165135189917,Section Exercises,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,17,2,fs-id1165135189921,Verbal,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,18,2,fs-id1165137459922,Algebraic,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,19,2,fs-id1165137422264,Graphical,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,20,2,fs-id1165137705205,Technology,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,21,2,fs-id1165135485736,Extensions,PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,module,,,,,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,1,2,eip-180,Learning Objectives,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,2,2,eip-72,Objective 1: Simplify expressions using the properties for exponents (IA 5.2.1),PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,3,3,eip-idm256006080,The Product Property,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,4,3,eip-idm175771520,The Quotient Property,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,5,3,eip-idm200374592,The Power Property,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,6,3,eip-722,Practice Makes Perfect,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,7,2,eip-728,Objective 2: Use the properties of logarithms (IA 10.4.1).,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,8,3,eip-35,Practice Makes Perfect,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,9,1,fs-id1165137737533,Using the Product Rule for Logarithms,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,10,1,fs-id1165135151295,Using the Quotient Rule for Logarithms,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,11,1,fs-id1165137627625,Using the Power Rule for Logarithms,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,12,1,fs-id1165137657409,Expanding Logarithmic Expressions,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,13,1,fs-id1165135190855,Condensing Logarithmic Expressions,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,14,1,fs-id1165137675210,Using the Change-of-Base Formula for Logarithms,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,15,1,fs-id1165135570408,Key Equations,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,16,1,fs-id1165134049414,Key Concepts,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,17,1,fs-id1165135176340,Section Exercises,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,18,2,fs-id1165135176344,Verbal,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,19,2,fs-id1165132957183,Algebraic,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,20,2,fs-id1165135678539,Numeric,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,6,m49365,Logarithmic Properties,section,21,2,fs-id1165135650732,Extensions,PRECALC/modules/m49365/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,module,,,,,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,1,2,eip-128,Learning Objectives,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,2,2,eip-770,Objective 1: Solve Exponential Equations. (IA 10.2.2),PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,3,3,eip-639,Practice Makes Perfect,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,4,2,eip-604,Objective 2: Solving Logarithmic Equations. (IA 10.3.4),PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,5,3,eip-177,Practice Makes Perfect,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,6,1,fs-id1165137748966,Using Like Bases to Solve Exponential Equations,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,7,2,fs-id1165137667260,Rewriting Equations So All Powers Have the Same Base,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,8,1,fs-id1165137641700,Solving Exponential Equations Using Logarithms,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,9,2,fs-id1165137469838,Equations Containing e,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,10,2,fs-id1165137665482,Extraneous Solutions,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,11,1,fs-id1165137862548,Using the Definition of a Logarithm to Solve Logarithmic Equations,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,12,1,fs-id1165137755280,Using the One-to-One Property of Logarithms to Solve Logarithmic Equations,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,13,1,fs-id1165137828382,Solving Applied Problems Using Exponential and Logarithmic Equations,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,14,1,fs-id1165135255941,Key Equations,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,15,1,fs-id1165137431646,Key Concepts,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,16,1,fs-id1165135415727,Section Exercises,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,17,2,fs-id1165135415731,Verbal,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,18,2,fs-id1165135160485,Algebraic,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,19,2,fs-id1165135186512,Graphical,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,20,2,fs-id1165137405607,Technology,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,7,m49366,Exponential and Logarithmic Equations,section,21,2,fs-id1165134575932,Extensions,PRECALC/modules/m49366/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,module,,,,,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,1,2,eip-704,Learning Objectives,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,2,2,eip-280,Objective 1: Use exponential models in applications. (IA 10.2.3),PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,3,3,eip-824,Using exponential models,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,4,3,eip-407,Exponential Growth and Decay,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,5,3,eip-874,Practice Makes Perfect,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,6,2,eip-970,Objective 2: Use logarithmic models in applications. (IA 10.3.5),PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,7,3,eip-185,Decibel Level of Sound,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,8,3,eip-729,Practice Makes Perfect,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,9,1,fs-id1165135190498,Modeling Exponential Growth and Decay,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,10,2,fs-id1165137803583,Half-Life,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,11,2,fs-id1165137828123,Radiocarbon Dating,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,12,2,fs-id1165134040514,Calculating Doubling Time,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,13,1,fs-id1165137854981,Using Newton’s Law of Cooling,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,14,1,fs-id1165137737677,Using Logistic Growth Models,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,15,1,fs-id1165135511570,Choosing an Appropriate Model for Data,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,16,1,fs-id1165137749158,Expressing an Exponential Model in Base e,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,17,1,fs-id1165135208780,Key Equations,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,18,1,fs-id1165137894245,Key Concepts,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,19,1,fs-id1165134047572,Section Exercises,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,20,2,fs-id1165134047576,Verbal,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,21,2,fs-id1165135448286,Numeric,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,22,2,fs-id1165135154332,Technology,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,23,2,fs-id1165135404218,Extensions,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,8,m49367,Exponential and Logarithmic Models,section,24,2,fs-id1165135456884,Real-World Applications,PRECALC/modules/m49367/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,module,,,,,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,1,2,eip-417,Learning Objectives,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,2,2,eip-744,"Objective 1: Draw and interpret scatter diagrams (linear, exponential, logarithmic). (CA 4.3.1)",PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,3,3,eip-idm374381568,Practice Makes Perfect,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,4,2,eip-337,Objective 2: Fit a regression equation to a set of data and use the linear (or exponential) model to make predictions. (CA 4.3.4),PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,5,3,eip-256,Practice Makes Perfect,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,6,1,fs-id1527075,Building an Exponential Model from Data,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,7,1,fs-id1137429,Building a Logarithmic Model from Data,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,8,1,fs-id1599403,Building a Logistic Model from Data,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,9,1,fs-id1294229,Key Concepts,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,10,1,fs-id1700714,Section Exercises,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,11,2,fs-id1700718,Verbal,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,12,2,fs-id1457107,Graphical,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,13,2,fs-id1659453,Numeric,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,14,2,fs-id1702994,Technology,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,15,2,fs-id1583097,Extensions,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,16,1,fs-id1582712,Chapter Review Exercises,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,17,2,fs-id1582715,Exponential Functions,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,18,2,fs-id1407749,Graphs of Exponential Functions,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,19,2,fs-id1586983,Logarithmic Functions,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,20,2,fs-id1459475,Graphs of Logarithmic Functions,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,21,2,fs-id1807970,Logarithmic Properties,PRECALC/modules/m49368/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,9,m49368,Fitting Exponential Models to Data,section,22,2,fs-id1376798,Exponential and Logarithmic Equations,PRECALC/modules/m49368/index.cnxml
