collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path,Open Source Resource,ID,ID_resource,Textbook Name,Source URL,License,License URL,Original URL,Attribution Title
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,1.0,2,eip-824,Learning Objectives,PRECALC/modules/m49436/index.cnxml,PRECALC,eip-824,PRECALC-eip-824,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Learning Objectives
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,2.0,2,eip-886,Objective 1: Use Cramer’s Rule to solve systems of equations (IA 4.6.3),PRECALC/modules/m49436/index.cnxml,PRECALC,eip-886,PRECALC-eip-886,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Objective 1: Use Cramer’s Rule to solve systems of equations (IA 4.6.3)
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,3.0,3,eip-859,Practice Makes Perfect,PRECALC/modules/m49436/index.cnxml,PRECALC,eip-859,PRECALC-eip-859,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Practice Makes Perfect
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,4.0,3,eip-5,Practice Makes Perfect,PRECALC/modules/m49436/index.cnxml,PRECALC,eip-5,PRECALC-eip-5,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Practice Makes Perfect
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,5.0,1,fs-id1423475,Evaluating the Determinant of a 2×2 Matrix,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1423475,PRECALC-fs-id1423475,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Evaluating the Determinant of a 2×2 Matrix
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,6.0,1,fs-id1420496,Using Cramer’s Rule to Solve a System of Two Equations in Two Variables,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1420496,PRECALC-fs-id1420496,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Using Cramer’s Rule to Solve a System of Two Equations in Two Variables
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,7.0,1,fs-id1594718,Evaluating the Determinant of a 3 × 3 Matrix,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1594718,PRECALC-fs-id1594718,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Evaluating the Determinant of a 3 × 3 Matrix
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,8.0,1,fs-id1420022,Using Cramer’s Rule to Solve a System of Three Equations in Three Variables,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1420022,PRECALC-fs-id1420022,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Using Cramer’s Rule to Solve a System of Three Equations in Three Variables
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,9.0,1,fs-id1651973,Understanding Properties of Determinants,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1651973,PRECALC-fs-id1651973,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Understanding Properties of Determinants
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,10.0,1,fs-id1677186,Key Concepts,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1677186,PRECALC-fs-id1677186,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Key Concepts
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,11.0,1,fs-id1408613,Section Exercises,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1408613,PRECALC-fs-id1408613,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Section Exercises
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,12.0,2,fs-id1408620,Verbal,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1408620,PRECALC-fs-id1408620,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Verbal
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,13.0,2,fs-id1417224,Algebraic,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1417224,PRECALC-fs-id1417224,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Algebraic
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,14.0,2,fs-id1487525,Technology,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1487525,PRECALC-fs-id1487525,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Technology
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,15.0,2,fs-id1420602,Real-World Applications,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1420602,PRECALC-fs-id1420602,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Real-World Applications
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,16.0,1,fs-id1647240,Review Exercises,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1647240,PRECALC-fs-id1647240,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Review Exercises
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,17.0,2,fs-id2876816,Systems of Linear Equations: Two Variables,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id2876816,PRECALC-fs-id2876816,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Systems of Linear Equations: Two Variables
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,18.0,2,fs-id2266991,Systems of Linear Equations: Three Variables,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id2266991,PRECALC-fs-id2266991,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Systems of Linear Equations: Three Variables
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,19.0,2,fs-id1801019,Systems of Nonlinear Equations and Inequalities: Two Variables,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1801019,PRECALC-fs-id1801019,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Systems of Nonlinear Equations and Inequalities: Two Variables
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,20.0,2,fs-id2867422,Partial Fractions,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id2867422,PRECALC-fs-id2867422,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Partial Fractions
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,21.0,2,fs-id2925191,Matrices and Matrix Operations,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id2925191,PRECALC-fs-id2925191,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Matrices and Matrix Operations
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,22.0,2,fs-id2652002,Solving Systems with Gaussian Elimination,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id2652002,PRECALC-fs-id2652002,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Solving Systems with Gaussian Elimination
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,23.0,2,fs-id1766016,Solving Systems with Inverses,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1766016,PRECALC-fs-id1766016,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Solving Systems with Inverses
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,24.0,2,fs-id2974900,Solving Systems with Cramer's Rule,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id2974900,PRECALC-fs-id2974900,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Solving Systems with Cramer's Rule
precalculus-2e,9.0,Systems of Equations and Inequalities,Systems of Equations and Inequalities,9,m49436,Solving Systems with Cramer's Rule,section,25.0,1,fs-id1459744,Practice Test,PRECALC/modules/m49436/index.cnxml,PRECALC,fs-id1459744,PRECALC-fs-id1459744,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49436/index.cnxml,Practice Test
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,1,m49437,Introduction to Analytic Geometry,module,,0,,,PRECALC/modules/m49437/index.cnxml,PRECALC,m49437,PRECALC-m49437,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49437/index.cnxml,Introduction to Analytic Geometry
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,module,,0,,,PRECALC/modules/m49438/index.cnxml,PRECALC,m49438,PRECALC-m49438,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,The Ellipse
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,1.0,2,eip-idm389283632,Learning Objectives,PRECALC/modules/m49438/index.cnxml,PRECALC,eip-idm389283632,PRECALC-eip-idm389283632,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Learning Objectives
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,2.0,2,eip-94,Objective 1: Complete the square of a binomial expression. (IA 9.2.1),PRECALC/modules/m49438/index.cnxml,PRECALC,eip-94,PRECALC-eip-94,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Objective 1: Complete the square of a binomial expression. (IA 9.2.1)
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,3.0,3,eip-370,Practice Makes Perfect,PRECALC/modules/m49438/index.cnxml,PRECALC,eip-370,PRECALC-eip-370,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Practice Makes Perfect
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,4.0,2,eip-253,Objective 2: Graph a circle. (IA 11.1.4),PRECALC/modules/m49438/index.cnxml,PRECALC,eip-253,PRECALC-eip-253,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Objective 2: Graph a circle. (IA 11.1.4)
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,5.0,3,eip-170,Practice Makes Perfect,PRECALC/modules/m49438/index.cnxml,PRECALC,eip-170,PRECALC-eip-170,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Practice Makes Perfect
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,6.0,1,fs-id1297573,Writing Equations of Ellipses in Standard Form,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1297573,PRECALC-fs-id1297573,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Writing Equations of Ellipses in Standard Form
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,7.0,2,fs-id1366768,Deriving the Equation of an Ellipse Centered at the Origin,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1366768,PRECALC-fs-id1366768,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Deriving the Equation of an Ellipse Centered at the Origin
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,8.0,2,fs-id1381696,Writing Equations of Ellipses Centered at the Origin in Standard Form,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1381696,PRECALC-fs-id1381696,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Writing Equations of Ellipses Centered at the Origin in Standard Form
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,9.0,2,fs-id1316402,Writing Equations of Ellipses Not Centered at the Origin,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1316402,PRECALC-fs-id1316402,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Writing Equations of Ellipses Not Centered at the Origin
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,10.0,1,fs-id1291369,Graphing Ellipses Centered at the Origin,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1291369,PRECALC-fs-id1291369,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Graphing Ellipses Centered at the Origin
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,11.0,1,fs-id1316517,Graphing Ellipses Not Centered at the Origin,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1316517,PRECALC-fs-id1316517,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Graphing Ellipses Not Centered at the Origin
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,12.0,1,fs-id1340629,Solving Applied Problems Involving Ellipses,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1340629,PRECALC-fs-id1340629,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Solving Applied Problems Involving Ellipses
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,13.0,1,fs-id1351649,Key Equations,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1351649,PRECALC-fs-id1351649,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Key Equations
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,14.0,1,fs-id1368433,Key Concepts,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1368433,PRECALC-fs-id1368433,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Key Concepts
precalculus-2e,10.0,Analytic Geometry,Analytic Geometry,2,m49438,The Ellipse,section,15.0,1,fs-id1343126,Section Exercises,PRECALC/modules/m49438/index.cnxml,PRECALC,fs-id1343126,PRECALC-fs-id1343126,Open STAX Precalculus 2e,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,https://github.com/openstax/osbooks-college-algebra-bundle/tree/e10e6b91143fe884c7c60dc0ad82ef23e1be0aa5/modules/m49438/index.cnxml,Section Exercises
